,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
597,Why Can't We Be Friends?,War,1975-08-27,1975,08,27,"Why can't we be friends? Why can't we be friends? Why can't we be friends? Why can't we be friends?  I seen you 'round for a long, long time, yeah I remembered you when you drink my wine  Why can't we be friends? Why can't we be friends? Why can't we be friends? Why can't we be friends?  I've seen you walkin' down in Chinatown I called you but you could not look around  Why can't we be friends? Why can't we be friends? Why can't we be friends? Why can't we be friends?  I pay my money to the welfare line I see you standing in it every time  ...  ",-0.9735,0.013,0.245,0.742
598,Fight The Power Part 1,The Isley Brothers,1975-08-27,1975,08,27,"Time is truly wastin' There's no guarantee, yeah Smiles in the makin' You gotta fight the powers that be Got so many forces Stayin' on the scene Givin' up all around me Faces full o' pain I try to play my music They say my music's too loud I tried talkin' about it I got the big run around And when I rolled with the punches I got knocked on the ground By all this ...  ",0.5423,0.151,0.097,0.753
599,Fame,David Bowie,1975-08-27,1975,08,27,Fame (fame) makes a man take things over Fame (fame) lets him lose hard to swallow Fame (fame) puts you there where things are hollow Fame (fame) Fame not your brain it's just the flame That puts your change to keep you sane (sane) Fame (fame) Fame (fame) what you like is in the limo Fame (fame) what you get is no tomorrow Fame (fame) what you need you have to borrow Fame (fame) Fame nein it's mine is just his line ...  ,0.9801,0.319,0.058,0.622
600,Could It Be Magic,Barry Manilow,1975-08-27,1975,08,27,"Spirit move me every time I'm near you Whirling like a cyclone in my mind Sweet Melissa, angel of my lifetime Answer to all answers I can find  Baby, I love you, come, come, come into my arms Let me know the wonder of all of you Baby, I want you now, now, now, and hold on fast Could this be the magic at last?  Lady, take me high upon a hillside ...  ",0.8934,0.168,0.0,0.832
601,Wasted Days And Wasted Nights,Freddy Fender,1975-08-27,1975,08,27,Wasted days and wasted nights I have left for you behind For you don't belong to me Your heart belongs To someone else  Why should I keep loving you When I know that you're not true And why should I call your name When you're the blame For making me blue?  ...  ,-0.7377,0.067,0.192,0.741
602,Feel Like Makin' Love,Bad Company,1975-08-27,1975,08,27,"Baby, when I think about you Think about love... Darlin' I don't live without you And your love...  If I had those golden dreams of my yesterday (yesterday)  I would wrap you In the heaven Feel it dyin' (dyin', dyin') all the way  Feel like makin' Feel like makin' love Feel like makin' love Feel like makin' love Feel like makin' love to you  Baby, if I think about you Think about love... Darlin' if I live without you I live without love... ...  ",0.9875,0.348,0.0,0.652
603,That's The Way Of The World,"Earth, Wind & Fire",1975-08-27,1975,08,27,"Hearts of fire creates love desire Take you high and higher to the world you belong Hearts of fire creates love desire High and higher to your place on the throne We've come together on this special day To sing our message loud and clear Looking back we've touched on sorrowful days Future pass, they disappear You will find peace of mind If you look way down in your heart and soul Don't hesitate 'cause the world seems cold Stay young at heart 'cause you're never (never, never, .) old at heart That's the way of the world Plant your flower and you grow a pearl ...  ",0.9592,0.222,0.076,0.703
604,Ballroom Blitz,Sweet,1975-08-27,1975,08,27,"Are you ready, Steve? aha. Andy? yeah! Mick? ok. alright, fellas, let's go!  Oh it's been getting so hard livin' with the things you do to me aha My dreams are getting so strange i'd like to tell you everything I see  Oh, I see a man at the back as a matter of fact his eyes are red as the sun and a girl in the corner let no one ignore her 'cause she thinks she's the passionate one Oh, yeah, it was like lightning, everybody was frightening and the music was soothing and they all started grooving yeah, yeah, yeah, yeah, yeah And the man at the back said ...  ",0.9687,0.28,0.089,0.631
605,Holdin' On To Yesterday,Ambrosia,1975-08-27,1975,08,27,"Well, I keep holding on to yesterday I keep holding on enough to say that I'm wrong I keep thinking that I'm lonely But it's only missing you inside Days when we were once together Seems we'd never come alive So I keep holding on to yesterday ...  ",-0.7835,0.041,0.195,0.763
606,Third Rate Romance,Amazing Rhythm Aces,1975-08-27,1975,08,27,Sittin at a tiny table in a ritzy restaurant She was staring at her coffee cup He was trying to keep his courage up by applyin booze The talk was small when they talked at all They both knew what they wanted There was no need to talk about it But they were old enough to talk it out and keep it loose She said you dont look like my type but I guess you'll do Third Rate Romance Low Rent Rendezvous ...  ,0.3705,0.079,0.084,0.837
607,Love Will Keep Us Together,Captain & Tennille,1975-08-27,1975,08,27,"Love Love will keep us together Think of me babe, whenever Some sweet-talking girl comes along singing her song Don't mess around, you've just got to be strong ...  ",0.9301,0.356,0.0,0.644
608,I'm Sorry,John Denver,1975-08-27,1975,08,27,It's cold here in the city It always seems that way And I've been thinking about you almost everyday Thinking about the good times Thinking about the rain Thinking about how bad it feels alone again  I'm sorry for the way things are in china I'm sorry things ain't what they used to be But more than anything else ...  ,-0.4939,0.044,0.123,0.833
609,Tush,ZZ Top,1975-08-27,1975,08,27,"I been up, I been down Take my word, my way around I ain't askin' for much  I said, Lord, take me downtown I'm just lookin' for some tush  ...  ",0.0,0.0,0.0,1.0
610,Help Me Rhonda,Johnny Rivers,1975-08-27,1975,08,27,"Well since she put me down I've been out doin in my head I come in late at night and in the mornin I just lay in bed  Well, Rhonda you look so fine And I know it wouldn't take much time For you to help me Rhonda Help me get her out of my heart  Help me Rhonda Help, help me Rhonda Help me Rhonda Help, help me Rhonda Help me Rhonda Help, help me Rhonda Help me Rhonda Help, help me Rhonda Help me Rhonda Help, help me Rhonda Help me Rhonda Help, help me Rhonda Help me Rhonda yeah ...  ",0.9955,0.466,0.0,0.534
611,Run Joey Run,David Geddes,1975-08-27,1975,08,27,"(Chorus- woman's voice)  Daddy please don't It wasn't his fault He means so much to me Daddy please don't We're gonna get married Just you wait and see  Every night, the same old dream I hate to close my eyes I can't erase the memory The sound of Julie's cry  She called me up, late that night She said, ""Joe, don't come over,  My Dad and I just had a fight And he stormed out the door!   I've never seen him act this way,  ...  ",-0.428,0.096,0.105,0.8
612,"Black Superman - ""Muhammad Ali""",Johnny Wakelin & The Kinshasa Band,1975-08-27,1975,08,27,"This here's the story of Cassius Clay Who changed his name to Muhammad Ali He knows how to talk and he knows how to fight And all the contenders were beat out of sight  Sing, Muhammad, Muhammad Ali He floats like a butterfly and stings like a bee Mohammed, the black superman Who calls to the other guy I'm Ali catch me if you can  Now all you fight fans, you've got to agree There ain't no flies on Muhammad Ali ...  ",0.4919,0.106,0.059,0.835
613,(I Believe) There's Nothing Stronger Than Our Love,Paul Anka/Odia Coates,1975-08-27,1975,08,27,I believe there is nothing stronger than our love I believe there is nothing stronger than our love When I'm with you Baby All my worries disappear Troubles that surround me Disappear when you are near When you need my loving I'll be there You know When you need my loving You know Where to go  I believe there is nothing stronger than our love I believe it I believe there is nothing stronger than our love I do believe it I believe there is nothing stronger than our love Baby I believe it ...  ,0.9358,0.239,0.171,0.59
614,Solitaire,Carpenters,1975-08-27,1975,08,27,"There was a man ... A lonely man ...  Who lost his love Through his indifference ...  A heart that cared  ... That went unshared  ... Until it died  Within his silence  ... And solitaire's the only game in town ...  And every road that takes him, takes him down ... And by himself it's easy to pretend ...  ",0.2263,0.144,0.16,0.697
615,Daisy Jane,America,1975-08-27,1975,08,27,"Flyin' me back to Memphis Gotta find my Daisy Jane Well, the summer's gone And I hope she's feelin' the same  Well, I left her just to roam the city Thinkin' it would ease the pain I'm a crazy man And I'm playin' my crazy game, game  Does she really love me I think she does Like the stars above me ...  ",0.8173,0.225,0.11,0.665
616,Dance With Me,Orleans,1975-08-27,1975,08,27,"Dance with me, I want to be your partner Can't you see, the music is just starting Night is falling, and I am falling Dance with me  Fantasy, could never be so killing I feel free, I hope that you are willing Pick your feet up, and kick your feet up Dance with me  ...  ",-0.2623,0.126,0.143,0.731
617,Feelings,Morris Albert,1975-08-27,1975,08,27,,0.0,0.0,0.0,0.0
618,The Proud One,The Osmonds,1975-08-27,1975,08,27,"Livin' is dyin'  'Cause love you've left me cryin'  Now there's no use tryin' to go on    Each night I dream baby, pretendin'  There'll be a happy endin'  Burnin' down deep inside  Got a heartbreak that I can't hide  (Down inside, deep down inside)    I'm not The Proud One, I need you  I'm beggin' to you baby, please  You're The Proud One, believe me  This poor man is down on his knees  ...  ",-0.1002,0.16,0.164,0.676
619,Please Mr. Please,Olivia Newton-John,1975-08-27,1975,08,27,"In the corner of the bar there stands a jukebox With the best of country music, old and new You can hear your five selections for a quarter And somebody else's songs when yours are through  I got good Kentucky whiskey on the counter And my friends around to help me ease the pain 'Til some button-pushing cowboy plays that love song And here I am just missing you again ...  ",0.9442,0.254,0.065,0.682
